Internal Name,Research,ID
GladiatorLeggings,1,3189
ReflectiveDye,3,3190
EnchantedNightcrawler,5,3191
Grubby,5,3192
Sluggy,5,3193
Buggy,5,3194
GrubSoup,10,3195
BombFish,99,3196
FrostDaggerfish,99,3197
SharpeningStation,1,3198
IceMirror,1,3199
SailfishBoots,1,3200
TsunamiInABottle,1,3201
TargetDummy,1,3202
CorruptFishingCrate,10,3203
CrimsonFishingCrate,10,3204
DungeonFishingCrate,10,3205
FloatingIslandFishingCrate,10,3206
HallowedFishingCrate,10,3207
JungleFishingCrate,10,3208
CrystalSerpent,1,3209
Toxikarp,1,3210
Bladetongue,1,3211
SharkToothNecklace,1,3212
MoneyTrough,1,3213
Bubble,100,3214
DayBloomPlanterBox,25,3215
MoonglowPlanterBox,25,3216
CorruptPlanterBox,25,3217
CrimsonPlanterBox,25,3218
BlinkrootPlanterBox,25,3219
WaterleafPlanterBox,25,3220
ShiverthornPlanterBox,25,3221
FireBlossomPlanterBox,25,3222
BrainOfConfusion,1,3223
WormScarf,1,3224
BalloonPufferfish,1,3225
BejeweledValkyrieHead,1,3226
BejeweledValkyrieBody,1,3227
BejeweledValkyrieWing,1,3228
RichGravestone1,2,3229
RichGravestone2,2,3230
RichGravestone3,2,3231
RichGravestone4,2,3232
RichGravestone5,2,3233
CrystalBlock,100,3234
MusicBoxMartians,1,3235
MusicBoxPirates,1,3236
MusicBoxHell,1,3237
CrystalBlockWall,400,3238
Trapdoor,1,3239
TallGate,1,3240
SharkronBalloon,1,3241
TaxCollectorHat,1,3242
TaxCollectorSuit,1,3243
TaxCollectorPants,1,3244
BoneGlove,1,3245
ClothierJacket,1,3246
ClothierPants,1,3247
DyeTraderTurban,1,3248
DeadlySphereStaff,1,3249
BalloonHorseshoeFart,1,3250
BalloonHorseshoeHoney,1,3251
BalloonHorseshoeSharkron,1,3252
LavaLamp,1,3253
CageEnchantedNightcrawler,1,3254
CageBuggy,1,3255
CageGrubby,1,3256
CageSluggy,1,3257
SlapHand,1,3258
TwilightHairDye,1,3259
BlessedApple,1,3260
SpectreBar,25,3261
Code1,1,3262
BuccaneerBandana,1,3263
BuccaneerShirt,1,3264
BuccaneerPants,1,3265
ObsidianHelm,1,3266
ObsidianShirt,1,3267
ObsidianPants,1,3268
MedusaHead,1,3269
ItemFrame,1,3270
Sandstone,100,3271
HardenedSand,100,3272
SandstoneWall,400,3273
CorruptHardenedSand,100,3274
CrimsonHardenedSand,100,3275
CorruptSandstone,100,3276
CrimsonSandstone,100,3277
WoodYoyo,1,3278
CorruptYoyo,1,3279
CrimsonYoyo,1,3280
JungleYoyo,1,3281
Cascade,1,3282
Chik,1,3283
Code2,1,3284
Rally,1,3285
Yelets,1,3286
RedsYoyo,1,3287
ValkyrieYoyo,1,3288
Amarok,1,3289
HelFire,1,3290
Kraken,1,3291
TheEyeOfCthulhu,1,3292
RedString,1,3293
OrangeString,1,3294
YellowString,1,3295
LimeString,1,3296
GreenString,1,3297
TealString,1,3298
CyanString,1,3299
SkyBlueString,1,3300
BlueString,1,3301
PurpleString,1,3302
VioletString,1,3303
PinkString,1,3304
BrownString,1,3305
WhiteString,1,3306
RainbowString,1,3307
BlackString,1,3308
BlackCounterweight,1,3309
BlueCounterweight,1,3310
GreenCounterweight,1,3311
PurpleCounterweight,1,3312
RedCounterweight,1,3313
YellowCounterweight,1,3314
FormatC,1,3315
Gradient,1,3316
Valor,1,3317
KingSlimeBossBag,3,3318
EyeOfCthulhuBossBag,3,3319
EaterOfWorldsBossBag,3,3320
BrainOfCthulhuBossBag,3,3321
QueenBeeBossBag,3,3322
SkeletronBossBag,3,3323
WallOfFleshBossBag,3,3324
DestroyerBossBag,3,3325
TwinsBossBag,3,3326
SkeletronPrimeBossBag,3,3327
PlanteraBossBag,3,3328
GolemBossBag,3,3329
FishronBossBag,3,3330
CultistBossBag,n/a,3331
MoonLordBossBag,3,3332
HiveBackpack,1,3333
YoYoGlove,1,3334
DemonHeart,1,3335
SporeSac,1,3336
ShinyStone,1,3337
HallowHardenedSand,100,3338
HallowSandstone,100,3339
HardenedSandWall,400,3340
CorruptHardenedSandWall,400,3341
CrimsonHardenedSandWall,400,3342
HallowHardenedSandWall,400,3343
CorruptSandstoneWall,400,3344
CrimsonSandstoneWall,400,3345
HallowSandstoneWall,400,3346
DesertFossil,200,3347
DesertFossilWall,400,3348
DyeTradersScimitar,1,3349
PainterPaintballGun,1,3350
TaxCollectorsStickOfDoom,1,3351
StylistKilLaKillScissorsIWish,1,3352
MinecartMech,1,3353
MechanicalWheelPiece,1,3354
MechanicalWagonPiece,1,3355
MechanicalBatteryPiece,1,3356
AncientCultistTrophy,1,3357
MartianSaucerTrophy,1,3358
FlyingDutchmanTrophy,1,3359
LivingMahoganyWand,1,3360
LivingMahoganyLeafWand,1,3361
FallenTuxedoShirt,1,3362
FallenTuxedoPants,1,3363
Fireplace,1,3364
Chimney,1,3365
YoyoBag,1,3366
ShrimpyTruffle,1,3367
Arkhalis,1,3368
ConfettiCannon,1,3369
MusicBoxTowers,1,3370
MusicBoxGoblins,1,3371
BossMaskCultist,1,3372
BossMaskMoonlord,1,3373
FossilHelm,1,3374
FossilShirt,1,3375
FossilPants,1,3376
AmberStaff,1,3377
BoneJavelin,99,3378
BoneDagger,99,3379
FossilOre,100,3380
StardustHelmet,1,3381
StardustBreastplate,1,3382
StardustLeggings,1,3383
PortalGun,1,3384
StrangePlant1,3,3385
StrangePlant2,3,3386
StrangePlant3,3,3387
StrangePlant4,3,3388
Terrarian,1,3389
GoblinSummonerBanner,1,3390
SalamanderBanner,1,3391
GiantShellyBanner,1,3392
CrawdadBanner,1,3393
FritzBanner,1,3394
CreatureFromTheDeepBanner,1,3395
DrManFlyBanner,1,3396
MothronBanner,1,3397
SeveredHandBanner,n/a,3398
ThePossessedBanner,1,3399
ButcherBanner,1,3400
PsychoBanner,1,3401
DeadlySphereBanner,1,3402
NailheadBanner,1,3403
PoisonousSporeBanner,n/a,3404
MedusaBanner,1,3405
GreekSkeletonBanner,1,3406
GraniteFlyerBanner,1,3407
GraniteGolemBanner,1,3408
BloodZombieBanner,1,3409
DripplerBanner,1,3410
TombCrawlerBanner,1,3411
DuneSplicerBanner,1,3412
FlyingAntlionBanner,1,3413
WalkingAntlionBanner,1,3414
DesertGhoulBanner,1,3415
DesertLamiaBanner,1,3416
DesertDjinnBanner,1,3417
DesertBasiliskBanner,1,3418
RavagerScorpionBanner,1,3419
StardustSoldierBanner,1,3420
StardustWormBanner,1,3421
StardustJellyfishBanner,1,3422
StardustSpiderBanner,1,3423
StardustSmallCellBanner,n/a,3424
StardustLargeCellBanner,1,3425
SolarCoriteBanner,1,3426
SolarSrollerBanner,1,3427
SolarCrawltipedeBanner,1,3428
SolarDrakomireRiderBanner,1,3429
SolarDrakomireBanner,1,3430
SolarSolenianBanner,1,3431
NebulaSoldierBanner,1,3432
NebulaHeadcrabBanner,1,3433
NebulaBrainBanner,1,3434
NebulaBeastBanner,1,3435
VortexLarvaBanner,1,3436
VortexHornetQueenBanner,1,3437
VortexHornetBanner,1,3438
VortexSoldierBanner,1,3439
VortexRiflemanBanner,1,3440
PirateCaptainBanner,1,3441
PirateDeadeyeBanner,1,3442
PirateCorsairBanner,1,3443
PirateCrossbowerBanner,1,3444
MartianWalkerBanner,1,3445
RedDevilBanner,1,3446
PinkJellyfishBanner,1,3447
GreenJellyfishBanner,1,3448
DarkMummyBanner,1,3449
LightMummyBanner,1,3450
AngryBonesBanner,1,3451
IceTortoiseBanner,1,3452
NebulaPickup1,n/a,3453
NebulaPickup2,n/a,3454
NebulaPickup3,n/a,3455
FragmentVortex,25,3456
FragmentNebula,25,3457
FragmentSolar,25,3458
FragmentStardust,25,3459
LunarOre,100,3460
LunarBrick,100,3461
StardustAxe,n/a,3462
StardustChainsaw,n/a,3463
StardustDrill,1,3464
StardustHammer,n/a,3465
StardustPickaxe,1,3466
LunarBar,25,3467
WingsSolar,1,3468
WingsVortex,1,3469
WingsNebula,1,3470
WingsStardust,1,3471
LunarBrickWall,400,3472
SolarEruption,1,3473
StardustCellStaff,1,3474
VortexBeater,1,3475
NebulaArcanum,1,3476
BloodWater,99,3477
TheBrideHat,1,3478
TheBrideDress,1,3479
PlatinumBow,1,3480
PlatinumHammer,1,3481
PlatinumAxe,1,3482
PlatinumShortsword,1,3483
PlatinumBroadsword,1,3484
PlatinumPickaxe,1,3485
TungstenBow,1,3486
TungstenHammer,1,3487
TungstenAxe,1,3488
TungstenShortsword,1,3489
TungstenBroadsword,1,3490
TungstenPickaxe,1,3491
LeadBow,1,3492
LeadHammer,1,3493
LeadAxe,1,3494
LeadShortsword,1,3495
LeadBroadsword,1,3496
LeadPickaxe,1,3497
TinBow,1,3498
TinHammer,1,3499
TinAxe,1,3500
TinShortsword,1,3501
TinBroadsword,1,3502
TinPickaxe,1,3503
CopperBow,1,3504
CopperHammer,1,3505
CopperAxe,1,3506
CopperShortsword,1,3507
CopperBroadsword,1,3508
CopperPickaxe,1,3509
SilverBow,1,3510
SilverHammer,1,3511
SilverAxe,1,3512
SilverShortsword,1,3513
SilverBroadsword,1,3514
SilverPickaxe,1,3515
GoldBow,1,3516
GoldHammer,1,3517
GoldAxe,1,3518
GoldShortsword,1,3519
GoldBroadsword,1,3520
GoldPickaxe,1,3521
LunarHamaxeSolar,1,3522
LunarHamaxeVortex,1,3523
LunarHamaxeNebula,1,3524
LunarHamaxeStardust,1,3525
SolarDye,3,3526
NebulaDye,3,3527
VortexDye,3,3528
StardustDye,3,3529
VoidDye,3,3530
StardustDragonStaff,1,3531
Bacon,10,3532
ShiftingSandsDye,3,3533
MirageDye,3,3534
ShiftingPearlSandsDye,3,3535
VortexMonolith,1,3536
NebulaMonolith,1,3537
StardustMonolith,1,3538
SolarMonolith,1,3539
Phantasm,1,3540
LastPrism,1,3541
NebulaBlaze,1,3542
DayBreak,1,3543
SuperHealingPotion,30,3544
Detonator,1,3545
FireworksLauncher,1,3546
BouncyDynamite,99,3547
PartyGirlGrenade,99,3548
LunarCraftingStation,1,3549
FlameAndSilverDye,3,3550
GreenFlameAndSilverDye,3,3551
BlueFlameAndSilverDye,3,3552
ReflectiveCopperDye,3,3553
ReflectiveObsidianDye,3,3554
ReflectiveMetalDye,3,3555
MidnightRainbowDye,3,3556
BlackAndWhiteDye,3,3557
BrightSilverDye,3,3558
SilverAndBlackDye,3,3559
RedAcidDye,3,3560
GelDye,3,3561
PinkGelDye,3,3562
SquirrelRed,5,3563
SquirrelGold,3,3564
SquirrelOrangeCage,1,3565
SquirrelGoldCage,1,3566
MoonlordBullet,99,3567
MoonlordArrow,99,3568
MoonlordTurretStaff,1,3569
LunarFlareBook,1,3570
RainbowCrystalStaff,1,3571
LunarHook,1,3572
LunarBlockSolar,100,3573
LunarBlockVortex,100,3574
LunarBlockNebula,100,3575
LunarBlockStardust,100,3576
SuspiciousLookingTentacle,1,3577
Yoraiz0rShirt,1,3578
Yoraiz0rPants,1,3579
Yoraiz0rWings,1,3580
Yoraiz0rDarkness,1,3581
JimsWings,1,3582
Yoraiz0rHead,1,3583
LivingLeafWall,400,3584
SkiphsHelm,1,3585
SkiphsShirt,1,3586
SkiphsPants,1,3587
SkiphsWings,1,3588
LokisHelm,1,3589
LokisShirt,1,3590
LokisPants,1,3591
LokisWings,1,3592
SandSlimeBanner,1,3593
SeaSnailBanner,1,3594
MoonLordTrophy,1,3595
MoonLordPainting,1,3596
BurningHadesDye,3,3597
GrimDye,3,3598
LokisDye,3,3599
ShadowflameHadesDye,3,3600
CelestialSigil,3,3601
LogicGateLamp_Off,5,3602
LogicGate_AND,5,3603
LogicGate_OR,5,3604
LogicGate_NAND,5,3605
LogicGate_NOR,5,3606
LogicGate_XOR,5,3607
LogicGate_NXOR,5,3608
ConveyorBeltLeft,100,3609
ConveyorBeltRight,100,3610
WireKite,1,3611
YellowWrench,1,3612
LogicSensor_Sun,5,3613
LogicSensor_Moon,5,3614
LogicSensor_Above,5,3615
WirePipe,25,3616
AnnouncementBox,1,3617
LogicGateLamp_On,5,3618
MechanicalLens,1,3619
ActuationRod,1,3620
TeamBlockRed,100,3621
TeamBlockRedPlatform,200,3622
StaticHook,1,3623
ActuationAccessory,1,3624
MulticolorWrench,1,3625
WeightedPressurePlatePink,5,3626
EngineeringHelmet,1,3627
CompanionCube,1,3628
WireBulb,5,3629
WeightedPressurePlateOrange,5,3630
WeightedPressurePlatePurple,5,3631
WeightedPressurePlateCyan,5,3632
TeamBlockGreen,100,3633
TeamBlockBlue,100,3634
TeamBlockYellow,100,3635
TeamBlockPink,100,3636
TeamBlockWhite,100,3637
TeamBlockGreenPlatform,200,3638
TeamBlockBluePlatform,200,3639
TeamBlockYellowPlatform,200,3640
TeamBlockPinkPlatform,200,3641
TeamBlockWhitePlatform,200,3642
LargeAmber,1,3643
GemLockRuby,1,3644
GemLockSapphire,1,3645
GemLockEmerald,1,3646
GemLockTopaz,1,3647
GemLockAmethyst,1,3648
GemLockDiamond,1,3649
GemLockAmber,1,3650
SquirrelStatue,1,3651
ButterflyStatue,1,3652
WormStatue,1,3653
FireflyStatue,1,3654
ScorpionStatue,1,3655
SnailStatue,1,3656
GrasshopperStatue,1,3657
MouseStatue,1,3658
DuckStatue,1,3659
PenguinStatue,1,3660
FrogStatue,1,3661
BuggyStatue,1,3662
LogicGateLamp_Faulty,5,3663
PortalGunStation,1,3664
Fake_Chest,1,3665
Fake_GoldChest,1,3666
Fake_ShadowChest,1,3667
Fake_EbonwoodChest,1,3668
Fake_RichMahoganyChest,1,3669
Fake_PearlwoodChest,1,3670
Fake_IvyChest,1,3671
Fake_IceChest,1,3672
Fake_LivingWoodChest,1,3673
Fake_SkywareChest,1,3674
Fake_ShadewoodChest,1,3675
Fake_WebCoveredChest,1,3676
Fake_LihzahrdChest,1,3677
Fake_WaterChest,1,3678
Fake_JungleChest,1,3679
Fake_CorruptionChest,1,3680
Fake_CrimsonChest,1,3681
Fake_HallowedChest,1,3682
Fake_FrozenChest,1,3683
Fake_DynastyChest,1,3684
Fake_HoneyChest,1,3685
Fake_SteampunkChest,1,3686
Fake_PalmWoodChest,1,3687
Fake_MushroomChest,1,3688
Fake_BorealWoodChest,1,3689
Fake_SlimeChest,1,3690
Fake_GreenDungeonChest,1,3691
Fake_PinkDungeonChest,1,3692
Fake_BlueDungeonChest,1,3693
Fake_BoneChest,1,3694
Fake_CactusChest,1,3695
Fake_FleshChest,1,3696
Fake_ObsidianChest,1,3697
Fake_PumpkinChest,1,3698
Fake_SpookyChest,1,3699
Fake_GlassChest,1,3700
Fake_MartianChest,1,3701
Fake_MeteoriteChest,1,3702
Fake_GraniteChest,1,3703
Fake_MarbleChest,1,3704
Fake_newchest1,n/a,3705
Fake_newchest2,n/a,3706
ProjectilePressurePad,5,3707
WallCreeperStatue,1,3708
UnicornStatue,1,3709
DripplerStatue,1,3710
WraithStatue,1,3711
BoneSkeletonStatue,1,3712
UndeadVikingStatue,1,3713
MedusaStatue,1,3714
HarpyStatue,1,3715
PigronStatue,1,3716
HopliteStatue,1,3717
GraniteGolemStatue,1,3718
ZombieArmStatue,1,3719
BloodZombieStatue,1,3720
AnglerTackleBag,1,3721
GeyserTrap,5,3722
UltraBrightCampfire,1,3723
BoneCampfire,1,3724
PixelBox,n/a,3725
LogicSensor_Water,5,3726
LogicSensor_Lava,5,3727
LogicSensor_Honey,5,3728
LogicSensor_Liquid,5,3729
PartyBundleOfBalloonsAccessory,1,3730
PartyBalloonAnimal,1,3731
PartyHat,1,3732
FlowerBoyHat,1,3733
FlowerBoyShirt,1,3734
FlowerBoyPants,1,3735
SillyBalloonPink,100,3736
SillyBalloonPurple,100,3737
SillyBalloonGreen,100,3738
SillyStreamerBlue,100,3739
SillyStreamerGreen,100,3740
SillyStreamerPink,100,3741
SillyBalloonMachine,1,3742
SillyBalloonTiedPink,1,3743
SillyBalloonTiedPurple,1,3744
SillyBalloonTiedGreen,1,3745
Pigronata,1,3746
PartyMonolith,1,3747
PartyBundleOfBalloonTile,1,3748
PartyPresent,1,3749
SliceOfCake,3,3750
CogWall,400,3751
SandFallWall,400,3752
SnowFallWall,400,3753
SandFallBlock,100,3754
SnowFallBlock,100,3755
SnowCloudBlock,100,3756
PedguinHat,1,3757
PedguinShirt,1,3758
PedguinPants,1,3759
SillyBalloonPinkWall,400,3760
SillyBalloonPurpleWall,400,3761
SillyBalloonGreenWall,400,3762
AviatorSunglasses,1,3763
BluePhasesaber,1,3764
RedPhasesaber,1,3765
GreenPhasesaber,1,3766
PurplePhasesaber,1,3767
WhitePhasesaber,1,3768
YellowPhasesaber,1,3769
DjinnsCurse,1,3770
AncientHorn,1,3771
AntlionClaw,1,3772
AncientArmorHat,1,3773
AncientArmorShirt,1,3774
AncientArmorPants,1,3775
AncientBattleArmorHat,1,3776
AncientBattleArmorShirt,1,3777
AncientBattleArmorPants,1,3778
SpiritFlame,1,3779
SandElementalBanner,1,3780
PocketMirror,1,3781
MagicSandDropper,1,3782
AncientBattleArmorMaterial,3,3783
LamiaPants,1,3784
LamiaShirt,1,3785
LamiaHat,1,3786
SkyFracture,1,3787
OnyxBlaster,1,3788
SandsharkBanner,1,3789
SandsharkCorruptBanner,1,3790
SandsharkCrimsonBanner,1,3791
SandsharkHallowedBanner,1,3792
TumbleweedBanner,1,3793
AncientCloth,5,3794
DjinnLamp,1,3795
MusicBoxSandstorm,1,3796
ApprenticeHat,1,3797
ApprenticeRobe,1,3798
ApprenticeTrousers,1,3799
SquireGreatHelm,1,3800
SquirePlating,1,3801
SquireGreaves,1,3802
HuntressWig,1,3803
HuntressJerkin,1,3804
HuntressPants,1,3805
MonkBrows,1,3806
MonkShirt,1,3807
MonkPants,1,3808
ApprenticeScarf,1,3809
SquireShield,1,3810
HuntressBuckler,1,3811
MonkBelt,1,3812
DefendersForge,1,3813
WarTable,1,3814
WarTableBanner,1,3815
DD2ElderCrystalStand,1,3816
DefenderMedal,50,3817
DD2FlameburstTowerT1Popper,1,3818
DD2FlameburstTowerT2Popper,1,3819
DD2FlameburstTowerT3Popper,1,3820
AleThrowingGlove,1,3821
DD2EnergyCrystal,n/a,3822
DD2SquireDemonSword,1,3823
DD2BallistraTowerT1Popper,1,3824
DD2BallistraTowerT2Popper,1,3825
DD2BallistraTowerT3Popper,1,3826
DD2SquireBetsySword,1,3827
DD2ElderCrystal,3,3828
DD2LightningAuraT1Popper,1,3829
DD2LightningAuraT2Popper,1,3830
DD2LightningAuraT3Popper,1,3831
DD2ExplosiveTrapT1Popper,1,3832
DD2ExplosiveTrapT2Popper,1,3833
DD2ExplosiveTrapT3Popper,1,3834
MonkStaffT1,1,3835
MonkStaffT2,1,3836
DD2GoblinBomberBanner,1,3837
DD2GoblinBanner,1,3838
DD2SkeletonBanner,1,3839
DD2DrakinBanner,1,3840
DD2KoboldFlyerBanner,1,3841
DD2KoboldBanner,1,3842
DD2WitherBeastBanner,1,3843
DD2WyvernBanner,1,3844
DD2JavelinThrowerBanner,1,3845
DD2LightningBugBanner,1,3846
OgreMask,n/a,3847
GoblinMask,n/a,3848
GoblinBomberCap,n/a,3849
EtherianJavelin,n/a,3850
KoboldDynamiteBackpack,n/a,3851
BookStaff,1,3852
BoringBow,n/a,3853
DD2PhoenixBow,1,3854
DD2PetGato,1,3855
DD2PetGhost,1,3856
DD2PetDragon,1,3857
MonkStaffT3,1,3858
DD2BetsyBow,1,3859
BossBagBetsy,3,3860
BossBagOgre,n/a,3861
BossBagDarkMage,n/a,3862
BossMaskBetsy,1,3863
BossMaskDarkMage,1,3864
BossMaskOgre,1,3865
BossTrophyBetsy,1,3866
BossTrophyDarkmage,1,3867
BossTrophyOgre,1,3868
MusicBoxDD2,1,3869
ApprenticeStaffT3,1,3870
SquireAltHead,1,3871
SquireAltShirt,1,3872
SquireAltPants,1,3873
ApprenticeAltHead,1,3874
ApprenticeAltShirt,1,3875
ApprenticeAltPants,1,3876
HuntressAltHead,1,3877
HuntressAltShirt,1,3878
HuntressAltPants,1,3879
MonkAltHead,1,3880
MonkAltShirt,1,3881
MonkAltPants,1,3882
BetsyWings,1,3883
CrystalChest,1,3884
GoldenChest,1,3885
Fake_CrystalChest,1,3886
Fake_GoldenChest,1,3887
CrystalDoor,1,3888
CrystalChair,1,3889
CrystalCandle,1,3890
CrystalLantern,1,3891
CrystalLamp,1,3892
CrystalCandelabra,1,3893
CrystalChandelier,1,3894
CrystalBathtub,1,3895
CrystalSink,1,3896
CrystalBed,1,3897
CrystalClock,1,3898
SkywareClock2,1,3899
DungeonClockBlue,1,3900
DungeonClockGreen,1,3901
DungeonClockPink,1,3902
CrystalPlatform,200,3903
GoldenPlatform,200,3904
DynastyPlatform,200,3905
LihzahrdPlatform,200,3906
FleshPlatform,200,3907
FrozenPlatform,200,3908
CrystalWorkbench,1,3909
GoldenWorkbench,1,3910
CrystalDresser,1,3911
DynastyDresser,1,3912
FrozenDresser,1,3913
LivingWoodDresser,1,3914
CrystalPiano,1,3915
DynastyPiano,1,3916
CrystalBookCase,1,3917
CrystalSofaHowDoesThatEvenWork,1,3918
DynastySofa,1,3919
CrystalTable,1,3920
ArkhalisHat,1,3921
ArkhalisShirt,1,3922
ArkhalisPants,1,3923
ArkhalisWings,1,3924
LeinforsHat,1,3925
LeinforsShirt,1,3926
LeinforsPants,1,3927
LeinforsWings,1,3928
LeinforsAccessory,1,3929
Celeb2,1,3930
SpiderBathtub,1,3931
SpiderBed,1,3932
SpiderBookcase,1,3933
SpiderDresser,1,3934
SpiderCandelabra,1,3935
SpiderCandle,1,3936
SpiderChair,1,3937
SpiderChandelier,1,3938
SpiderChest,1,3939
SpiderClock,1,3940
SpiderDoor,1,3941
SpiderLamp,1,3942
SpiderLantern,1,3943
SpiderPiano,1,3944
SpiderPlatform,200,3945
SpiderSinkSpiderSinkDoesWhateverASpiderSinkDoes,1,3946
SpiderSofa,1,3947
SpiderTable,1,3948
SpiderWorkbench,1,3949
Fake_SpiderChest,1,3950
IronBrick,100,3951
IronBrickWall,400,3952
LeadBrick,100,3953
LeadBrickWall,400,3954
LesionBlock,100,3955
LesionBlockWall,400,3956
LesionPlatform,200,3957
LesionBathtub,1,3958
LesionBed,1,3959
LesionBookcase,1,3960
LesionCandelabra,1,3961
LesionCandle,1,3962
LesionChair,1,3963
LesionChandelier,1,3964
LesionChest,1,3965
LesionClock,1,3966
LesionDoor,1,3967
LesionDresser,1,3968
LesionLamp,1,3969
LesionLantern,1,3970
LesionPiano,1,3971
LesionSink,1,3972
LesionSofa,1,3973
LesionTable,1,3974
LesionWorkbench,1,3975
Fake_LesionChest,1,3976
HatRack,1,3977
ColorOnlyDye,n/a,3978
WoodenCrateHard,10,3979
IronCrateHard,10,3980
GoldenCrateHard,10,3981
CorruptFishingCrateHard,10,3982
CrimsonFishingCrateHard,10,3983
DungeonFishingCrateHard,10,3984
FloatingIslandFishingCrateHard,10,3985
HallowedFishingCrateHard,10,3986
JungleFishingCrateHard,10,3987
DeadMansChest,1,3988
GolfBall,1,3989
AmphibianBoots,1,3990
ArcaneFlower,1,3991
BerserkerGlove,1,3992
FairyBoots,1,3993
FrogFlipper,1,3994
FrogGear,1,3995
FrogWebbing,1,3996
FrozenShield,1,3997
HeroShield,1,3998
LavaSkull,1,3999
MagnetFlower,1,4000
ManaCloak,1,4001
MoltenQuiver,1,4002
MoltenSkullRose,1,4003
ObsidianSkullRose,1,4004
ReconScope,1,4005
StalkersQuiver,1,4006
StingerNecklace,1,4007
UltrabrightHelmet,1,4008
Apple,5,4009
ApplePieSlice,n/a,4010
ApplePie,10,4011
BananaSplit,10,4012
BBQRibs,10,4013
BunnyStew,10,4014
Burger,10,4015
ChickenNugget,10,4016
ChocolateChipCookie,10,4017
CreamSoda,10,4018
Escargot,10,4019
FriedEgg,10,4020
Fries,10,4021
GoldenDelight,10,4022
Grapes,10,4023
GrilledSquirrel,10,4024
Hotdog,10,4025
IceCream,10,4026
Milkshake,10,4027
Nachos,10,4028
Pizza,10,4029
PotatoChips,10,4030
RoastedBird,10,4031
RoastedDuck,10,4032
SauteedFrogLegs,10,4033
SeafoodDinner,10,4034
ShrimpPoBoy,10,4035
Spaghetti,10,4036
Steak,10,4037
MoltenCharm,1,4038
GolfClubIron,1,4039
GolfCup,1,4040
FlowerPacketBlue,25,4041
FlowerPacketMagenta,25,4042
FlowerPacketPink,25,4043
FlowerPacketRed,25,4044
FlowerPacketYellow,25,4045
FlowerPacketViolet,25,4046
FlowerPacketWhite,25,4047
FlowerPacketTallGrass,25,4048
LawnMower,1,4049
CrimstoneBrick,100,4050
SmoothSandstone,100,4051
CrimstoneBrickWall,400,4052
SmoothSandstoneWall,400,4053
BloodMoonMonolith,1,4054
SandBoots,1,4055
AncientChisel,1,4056
CarbonGuitar,1,4057
SkeletonBow,n/a,4058
FossilPickaxe,1,4059
SuperStarCannon,1,4060
ThunderSpear,1,4061
ThunderStaff,1,4062
DrumSet,1,4063
PicnicTable,1,4064
PicnicTableWithCloth,1,4065
DesertMinecart,1,4066
FishMinecart,1,4067
FairyCritterPink,3,4068
FairyCritterGreen,3,4069
FairyCritterBlue,3,4070
JunoniaShell,1,4071
LightningWhelkShell,1,4072
TulipShell,1,4073
PinWheel,1,4074
WeatherVane,1,4075
VoidVault,1,4076
MusicBoxOceanAlt,1,4077
MusicBoxSlimeRain,1,4078
MusicBoxSpaceAlt,1,4079
MusicBoxTownDay,1,4080
MusicBoxTownNight,1,4081
MusicBoxWindyDay,1,4082
GolfCupFlagWhite,1,4083
GolfCupFlagRed,1,4084
GolfCupFlagGreen,1,4085
GolfCupFlagBlue,1,4086
GolfCupFlagYellow,1,4087
GolfCupFlagPurple,1,4088
GolfTee,1,4089
ShellPileBlock,100,4090
AntiPortalBlock,100,4091
GolfClubPutter,1,4092
GolfClubWedge,1,4093
GolfClubDriver,1,4094
GolfWhistle,1,4095
ToiletEbonyWood,1,4096
ToiletRichMahogany,1,4097
ToiletPearlwood,1,4098
ToiletLivingWood,1,4099
ToiletCactus,1,4100
ToiletBone,1,4101
ToiletFlesh,1,4102
ToiletMushroom,1,4103
ToiletSunplate,1,4104
ToiletShadewood,1,4105
ToiletLihzhard,1,4106
ToiletDungeonBlue,1,4107
ToiletDungeonGreen,1,4108
ToiletDungeonPink,1,4109
ToiletObsidian,1,4110
ToiletFrozen,1,4111
ToiletGlass,1,4112
ToiletHoney,1,4113
ToiletSteampunk,1,4114
ToiletPumpkin,1,4115
ToiletSpooky,1,4116
ToiletDynasty,1,4117
ToiletPalm,1,4118
ToiletBoreal,1,4119
ToiletSlime,1,4120
ToiletMartian,1,4121
ToiletGranite,1,4122
ToiletMarble,1,4123
ToiletCrystal,1,4124
ToiletSpider,1,4125
ToiletLesion,1,4126
ToiletDiamond,1,4127
MaidHead,1,4128
MaidShirt,1,4129
MaidPants,1,4130
VoidLens,1,4131
MaidHead2,1,4132
MaidShirt2,1,4133
MaidPants2,1,4134
GolfHat,1,4135
GolfShirt,1,4136
GolfPants,1,4137
GolfVisor,1,4138
SpiderBlock,100,4139
SpiderWall,400,4140
ToiletMeteor,1,4141
LesionStation,1,4142
ManaCloakStar,n/a,4143
Terragrim,1,4144
SolarBathtub,1,4145
SolarBed,1,4146
SolarBookcase,1,4147
SolarDresser,1,4148
SolarCandelabra,1,4149
SolarCandle,1,4150
SolarChair,1,4151
SolarChandelier,1,4152
SolarChest,1,4153
SolarClock,1,4154
SolarDoor,1,4155
SolarLamp,1,4156
SolarLantern,1,4157
SolarPiano,1,4158
SolarPlatform,200,4159
SolarSink,1,4160
SolarSofa,1,4161
SolarTable,1,4162
SolarWorkbench,1,4163
Fake_SolarChest,1,4164
SolarToilet,1,4165
VortexBathtub,1,4166
